0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3922119814518944,5.837769949968263,250.0,0.22998059682676109,0.00039223148891580177,-0.006474140400668958,58000000.0,2.7935416436475613,70000000.0,-9.868970006934532,2.148610673734787,-2.415736249838486,2.4072092546393677,0.7181288513711621,-3.748759799913311,2.3394975820698316
0.49520952898658255,11.992596369129558,250.0,0.22609419418053422,0.0006219754384089653,-0.005274740827938173,58000000.0,-17.587760143525106,70000000.0,6.115493321765045,3.8487607106208324,-3.533889566086116,6.652171166854377,-4.833164120842172,-0.6933198352458096,1.462340958223436
0.30113412119444793,8.6383195936485,250.0,0.24333730544816157,-0.008845629276538028,0.0013933586355170495,58000000.0,8.552221893557954,70000000.0,1.0505216785969873,3.8652593921048535,-3.05454868805409,4.825720755899141,-2.460150248582241,-2.8350562523079157,2.8765131218014006
0.39075997714352356,7.810694837692025,250.0,0.2351517661590967,-0.007677542325430867,-0.004527273658472863,58000000.0,-0.9725623265578438,70000000.0,-3.393758005734835,2.9294518898380377,-3.5739354792208147,2.91920303880043,-1.676486151843494,-4.781595545835579,2.850894499477966
0.4123029233845993,4.657123391822218,250.0,0.21391972557580843,-0.008747157828358994,0.004870813450528725,58000000.0,-22.902457090960105,70000000.0,-23.652638708711493,2.443465055230432,-1.0473150466862624,5.12017252426906,-4.799831895069643,-1.9145664524672814,6.542289404912426
0.4557467084788241,9.665185415746691,250.0,0.22057353366035487,0.00997631839536666,-0.008743890083606173,58000000.0,0.2729061150304134,70000000.0,-6.328662595277834,2.3328164992410025,-1.2412175853975844,4.762897667135889,-1.7460550897112574,-4.495508580607806,4.40053825790039
0.3478112860650172,9.91236625492664,250.0,0.2347925520396698,-0.00927246837275389,0.007935317283325765,58000000.0,3.1730828960155626,70000000.0,-10.393850664002397,2.988399960529031,-1.820163293174204,2.5945410775832918,-5.227573405448269,-3.820545746427009,2.8914562479908765
0.3802522631934707,7.703765170247234,250.0,0.23872429164070483,-0.0006694131920857529,0.003413270374768941,58000000.0,-23.663668051638904,70000000.0,-22.126498049800627,2.639915309230765,-1.992971204859325,3.8856267942926728,-5.320703897094554,-6.193995235156466,3.598045756048274
0.4922814220284934,4.266332983685432,250.0,0.22984726431469754,0.007585510842976873,-0.0027687220967642385,58000000.0,-12.496416430455222,70000000.0,-0.1657757725893826,1.643440248956287,-2.773619052460572,1.844639832291706,0.3428451799216887,-3.6400525028701156,2.591190084296787
0.28168901675093233,11.529514283256217,250.0,0.22573066635339228,0.005419930429743911,0.0009269885549554862,58000000.0,-14.583227442279576,70000000.0,-3.695746333842342,1.468174182355277,-3.0223463059938727,4.1597873398418095,-4.246654286426233,-3.60615744368067,2.738326522328213
0.33831055778952906,8.923611667513022,250.0,0.23075256336827377,-0.004730523664142078,-0.0006334917108577901,58000000.0,-7.77536251236955,70000000.0,-5.9571919617744244,2.525105447361765,-3.5331517884861556,6.215620812095683,-6.356464050695706,0.7437511237404735,2.2481028355153936
0.38617153778362523,8.203724027114454,250.0,0.22911203298839994,0.002251518746351251,0.004072744854675258,58000000.0,0.5762745934717666,70000000.0,0.6561135355347334,2.4271767337006507,-2.376805217836867,5.340948171136697,-0.9307877499144688,-2.791778345977276,1.9622835193490553
0.40386138625060986,9.873906114836677,250.0,0.22726690676044273,0.00328691672976393,-0.006152112884852525,58000000.0,5.536207269800531,70000000.0,-6.730315354804173,2.322571966584716,-2.4072779439619207,4.51896792822855,-2.9374623659586003,-3.500397920796356,4.922760072818976
0.4648601815160911,4.219971888542817,250.0,0.22435363090160498,-0.0021099408098077792,-0.0031880772827134396,58000000.0,-15.33813393134588,70000000.0,-11.718192131463137,3.145406608658763,-2.3142048632229146,3.6411400122962085,-3.81394592888503,-4.46106798410901,1.3063236966457794
0.3483711792403746,9.280596357727108,250.0,0.24355912735554014,-0.000894358104278575,0.008349372123177207,58000000.0,6.198060922511035,70000000.0,9.063298604675614,2.7119729116663116,-1.7014445656131696,6.229464252091457,-6.227672156401299,-6.9846262778077035,2.0147933885387523
0.49320446753034186,10.135423814132366,250.0,0.23125285052095298,0.001019470969860205,-0.0007445708410366673,58000000.0,-8.096581806773457,70000000.0,-4.108056421098683,2.45936537840205,-1.9481374558306142,3.9720784130073215,-4.2526435583000595,-5.090028702717145,1.5311446695932664
0.2930591070132656,10.100883420296727,250.0,0.24553238391991267,-0.004581944141844885,0.00797293183638851,58000000.0,-20.933157757911623,70000000.0,1.226072055334515,2.289118340308409,-2.117362786499325,2.8064538193479667,-1.7450693342287735,-3.4607752453495815,3.1968039637100834
0.29912193121271574,11.451805318862776,250.0,0.2344980399895432,-0.006619943551570224,-0.0024266527091748123,58000000.0,-12.807740319387843,70000000.0,4.2057258418553385,2.797894071675162,-1.016325209191212,2.9146502241765573,-2.9451885688146535,-2.6698283858726883,1.9240800817039942
0.35434981924817904,5.00138333167361,250.0,0.21624416387284023,-0.0024948803285384192,0.0021919005988953475,58000000.0,1.1945128638672926,70000000.0,-18.079109763915753,2.8568073321469374,-2.056149140763207,4.785180452906096,-5.154061123387374,-5.452947102444366,1.7169611562827358
0.46613017568975357,6.857815495660296,250.0,0.2358291707521354,-0.0003677078984767611,0.003418597178335328,58000000.0,-22.816796416988574,70000000.0,3.0307808746593117,2.4953415756545687,-2.257086055921898,4.226884872220629,-5.377161530064306,-5.941509483024458,5.34730899973691
